,target
37741,0
37742,0
37745,0
37746,1
37747,0
37748,0
37749,0
37751,1
37752,0
37755,1
37756,0
37757,1
37758,0
37759,0
37760,0
37761,0
37762,0
37763,0
37765,1
37766,1
37767,1
37768,1
37770,0
37771,1
37772,1
37773,0
37774,0
37775,1
37776,0
37777,0
37778,1
37779,1
37780,1
37783,1
37784,1
37785,0
37787,1
37788,1
37789,0
37790,1
37791,1
37792,1
37793,0
37794,0
37795,0
37796,1
37797,0
37798,1
37799,0
37800,0
37801,1
37802,1
37804,0
37805,0
37806,0
37807,1
37808,0
37809,0
37810,0
37811,1
37812,0
37813,0
37814,0
37815,1
37816,1
37817,1
37818,0
37819,1
37820,1
37821,1
37822,0
37823,0
37824,0
37825,0
37826,1
37828,1
37829,1
37830,0
37832,1
37833,0
37834,1
37836,0
37837,1
37838,1
37839,1
37841,1
37842,1
37843,1
37844,1
37845,1
37849,1
37850,1
37851,1
37852,1
37853,0
37854,0
37855,0
37857,1
37858,0
37859,1
37860,1
37861,0
37862,1
37863,0
37864,1
37865,1
37866,0
37867,0
37868,1
37869,0
37870,0
37871,1
37872,1
37873,0
37874,1
37875,0
37876,1
37877,0
37878,1
37879,0
37880,1
37882,1
37883,1
37884,1
37885,0
37886,0
37887,0
37888,1
37889,1
37890,0
37891,0
37892,1
37893,1
37894,1
37895,1
37896,1
37897,0
37898,1
37899,1
37900,0
37901,0
37902,1
37903,1
37904,1
37905,0
37906,1
37907,0
37909,1
37910,0
37911,1
37912,1
37913,1
37914,1
37915,0
37916,1
37917,0
37918,0
37919,0
37920,1
37921,0
37922,1
37923,1
37924,1
37925,1
37926,1
37927,1
37928,0
37929,0
37930,0
37932,0
37933,1
37934,0
37936,1
37937,1
37938,1
37939,1
37940,0
37941,0
37943,1
37944,1
37945,0
37946,1
37947,0
37948,0
37949,1
37950,0
37951,0
37952,0
37953,1
37954,1
37955,0
37956,1
37957,0
37958,1
37959,0
37960,0
37961,1
37962,0
37963,1
37964,0
37965,1
37967,1
37968,1
37970,1
37971,1
37973,0
37974,0
37975,1
37976,0
37977,1
37978,0
37979,1
37980,0
37981,1
37982,1
37983,0
37984,1
37985,1
37986,0
37987,0
37988,0
37989,0
37990,1
37991,0
37992,0
37993,0
37994,1
37996,1
37997,0
37998,0
37999,1
38000,1
38001,0
38004,1
38005,1
38007,1
38009,0
38010,1
38011,0
38012,1
38013,1
38014,0
38015,0
38016,1
38017,1
38018,0
38019,1
38020,0
38021,0
38022,1
38023,1
38024,0
38025,0
38026,1
38027,0
38028,1
38029,1
38030,0
38031,0
38032,1
38033,1
38034,1
38035,1
38036,1
38038,0
38039,1
38040,1
38041,0
38042,1
38043,1
38044,1
38045,0
38046,1
38047,1
38050,1
38051,1
38052,1
38053,1
38054,1
38055,0
38056,1
38057,0
38058,1
38059,0
38060,0
38061,1
38062,1
38063,0
38064,1
38065,1
38066,1
38067,0
38068,1
38069,0
38070,0
38071,1
38072,0
38073,1
38074,0
38075,0
38076,1
38078,1
38079,1
38081,1
38082,1
38083,1
38084,1
38085,0
38086,1
38087,0
38088,0
38089,1
38090,0
38091,1
38092,1
38093,0
38094,1
38095,1
38097,1
38098,0
38099,0
38100,1
38101,0
38102,0
38103,0
38104,1
38106,1
38107,0
38109,1
38111,1
38112,0
38113,0
38114,1
38115,0
38116,0
38117,0
38118,0
38119,1
38121,1
38122,1
38123,1
38124,0
38125,1
38126,0
38127,1
38128,1
38129,1
38130,1
38131,1
38133,0
38134,0
38135,0
38136,0
38137,0
38138,0
38139,0
38140,0
38141,1
38143,0
38145,1
38146,1
38147,1
38148,1
38149,1
38150,1
38151,1
38152,1
38154,1
38155,1
38156,1
38157,1
38158,1
38159,1
38161,0
38162,1
38163,1
38166,0
38167,1
38168,0
38169,0
38170,0
38172,0
38173,1
38174,0
38175,1
38176,1
38177,1
38178,1
38179,1
38181,0
38182,1
38183,1
38184,1
38185,0
38186,1
38187,1
38188,1
38190,0
38191,0
38192,1
38193,0
38194,0
38196,1
38197,1
38198,0
38199,1
38201,1
38202,1
38203,1
38204,1
38205,0
38206,1
38207,0
38208,0
38209,0
38210,0
38211,0
38212,1
38213,0
38214,1
38215,0
38216,1
38217,0
38219,0
38220,1
38221,1
38222,0
38223,1
38224,0
38226,1
38227,1
38228,1
38231,1
38232,1
38233,1
38234,1
38235,0
38236,0
38237,1
38238,0
38239,0
38240,0
38241,1
38242,0
38243,0
38244,0
38246,1
38247,0
38249,1
38250,1
38251,0
38252,1
38253,1
38255,1
38256,1
38257,0
38258,0
38259,0
38260,0
38261,0
38262,0
38264,0
38265,0
38266,0
38268,1
38269,1
38270,1
38272,1
38273,1
38275,0
38276,1
38277,0
38279,0
38280,1
38281,0
38282,1
38283,0
38284,0
38285,0
38286,0
38287,1
38288,0
38289,1
38290,0
38291,0
38292,0
38293,1
38294,0
38295,1
38296,0
38298,0
38299,1
38300,0
38301,0
38302,1
38303,1
38304,1
38305,1
38306,1
38307,1
38308,1
38309,1
38310,1
38311,0
38312,1
38313,0
38315,0
38316,1
38317,1
38318,1
38319,1
38320,0
38321,1
38322,0
38323,1
38324,0
38325,0
38328,0
38329,0
38330,1
38331,1
38332,1
38333,1
38334,1
38335,1
38337,1
38338,1
38339,0
38340,1
38341,1
38342,0
38343,1
38344,0
38345,1
38346,1
38347,0
38348,1
38349,1
38352,1
38353,1
38354,1
38355,0
38357,1
38358,0
38359,1
38360,0
38361,0
38362,0
38364,0
38367,0
38368,0
38369,0
38371,0
38372,1
38373,0
38374,1
38375,0
38376,1
38377,1
38378,1
38379,1
38380,1
38381,1
38382,1
38383,1
38384,1
38385,1
38386,1
38387,0
38388,0
38389,1
38390,1
38391,1
38392,1
38393,1
38394,0
38395,1
38396,1
38397,1
38398,0
38399,1
38400,1
38401,1
38402,1
38403,1
38404,0
38405,0
38406,1
38408,0
38409,0
38411,0
38412,1
38413,0
38415,0
38416,1
38417,0
38418,1
38419,1
38420,0
38421,0
38422,1
38423,1
38424,0
38426,1
38427,1
38428,0
38429,1
38430,0
38431,1
38432,0
38433,0
38434,1
38435,0
38436,1
38437,1
38439,1
38441,1
38442,1
38443,0
38444,1
38445,1
38446,1
38448,1
38449,0
38451,1
38452,0
38453,0
38454,1
38455,1
38456,1
38457,0
38458,1
38459,1
38460,1
38461,1
38462,1
38463,0
38464,0
38465,0
38466,1
38467,1
38468,1
38469,1
38471,0
38472,0
38473,1
38474,0
38475,0
38476,1
38477,1
38478,1
38479,1
38482,1
38483,1
38484,1
38485,1
38486,1
38488,0
38489,1
38491,1
38492,0
38493,0
38496,0
38497,1
38498,1
38499,0
38500,0
38501,1
38502,0
38503,1
38505,1
38506,1
38509,1
38510,0
38511,0
38512,1
38513,1
38514,0
38515,1
38516,0
38518,0
38519,0
38520,0
38521,1
38522,1
38523,1
38524,0
38526,1
38527,0
38528,0
38530,1
38531,1
38532,0
38533,1
38534,1
38535,0
38536,0
38537,1
38538,0
38539,0
38540,0
38541,0
38542,1
38544,1
38545,1
38546,0
38547,1
38548,1
38549,0
38550,0
38551,1
38552,0
38553,0
38554,1
38556,1
38558,1
38559,1
38560,1
38561,1
38562,0
38564,0
38565,1
38567,1
38569,1
38570,0
38571,1
38572,1
38573,0
38574,0
38575,0
38576,0
38577,1
38578,1
38579,1
38580,1
38581,1
38582,1
38583,1
38584,0
38585,0
38586,1
38587,0
38588,1
38589,1
38591,1
38592,0
38593,1
38594,1
38595,0
38596,0
38597,1
38598,0
38599,1
38600,0
38601,1
38602,0
38603,0
38604,1
38605,0
38606,1
38608,0
38609,1
38610,1
38611,1
38614,0
38615,1
38617,0
38618,0
38619,1
38620,0
38621,1
38623,0
38624,0
38625,1
38626,0
38627,1
38629,1
38630,0
38631,0
38632,1
38633,0
38634,0
38635,1
38636,1
38637,1
38638,0
38639,0
38640,0
38641,0
38643,1
38644,0
38645,1
38646,0
38647,1
38648,1
38649,0
38650,0
38651,1
38652,0
38653,1
38654,1
38655,0
38656,1
38657,1
38658,1
38659,0
38660,1
38661,1
38662,1
38663,1
38664,1
38665,1
38666,1
38667,1
38668,0
38669,0
38671,0
38672,1
38673,0
38675,1
38676,1
38677,0
38678,1
38679,1
38681,1
38682,1
38683,0
38684,1
38685,0
38686,1
38687,0
38688,0
38689,1
38690,1
38692,0
38693,0
38694,0
38695,0
38696,0
38697,0
38699,0
38700,1
38701,0
38702,0
38703,0
38704,0
38705,1
38706,1
38707,1
38708,1
38709,1
38710,1
38711,0
38712,0
38713,0
38714,0
38715,0
38716,0
38717,0
38719,0
38720,0
38721,1
38722,1
38723,1
38726,0
38728,0
38729,1
38730,1
38731,0
38732,0
38733,0
38734,0
38735,1
38736,0
38737,0
38738,1
38739,1
38740,1
38741,1
38742,1
38743,1
38744,0
38745,0
38746,0
38747,1
38748,1
38749,1
38750,0
38752,1
38753,0
38754,1
38755,1
38756,1
38757,1
38758,1
38759,0
38761,0
38762,1
38764,1
38765,1
38767,1
38768,1
38769,0
38770,1
38773,1
38775,0
38776,1
38777,0
38778,1
38779,0
38780,1
38781,0
38782,1
38783,0
38784,1
38785,1
38786,0
38787,0
38788,0
38789,1
38790,0
38791,0
38792,1
38794,1
38795,1
38796,0
38797,1
38798,1
38799,1
38801,0
38802,1
38803,1
38804,1
38805,0
38806,1
38807,1
38808,1
38809,0
38810,0
38811,0
38813,0
38814,1
38815,1
38816,1
38817,1
38818,0
38819,1
38820,0
38822,1
38823,1
38824,0
38825,0
38826,1
38828,1
38829,1
38830,1
38831,0
38832,0
38833,1
38834,0
38835,1
38836,1
38837,1
38838,1
38839,0
38840,0
38841,1
38842,1
38843,1
38845,0
38846,0
38847,1
38848,1
38849,1
38850,1
38852,1
38854,1
38855,0
38856,1
38857,1
38858,1
38859,0
38860,1
38861,1
38862,0
38863,1
38864,0
38865,0
38867,1
38868,1
38869,0
38870,0
38871,1
38873,1
38875,0
38876,1
38877,0
38878,0
38879,1
38881,1
38882,1
38883,0
38884,1
38885,1
38886,0
38887,0
38888,1
38889,1
38890,1
38891,1
38892,1
38893,0
38895,0
38896,0
38897,0
38899,1
38900,1
38902,0
38903,1
38904,1
38905,1
38907,0
38908,1
38909,1
38910,0
38912,0
38913,1
38915,1
38916,0
38917,0
38918,1
38919,1
38922,0
38923,0
38926,1
38927,1
38928,1
38931,0
38932,0
38933,1
38935,0
38936,1
38937,1
38939,1
38940,1
38942,1
38945,0
38946,1
38947,1
38948,1
38949,0
38950,1
38951,1
38952,1
38953,0
38954,0
38955,1
38956,0
38957,0
38958,1
38959,0
38961,1
38962,0
38963,0
38965,0
38967,1
38968,1
38969,1
38970,0
38971,1
38972,0
38973,0
38974,1
38975,0
38976,1
38977,0
38978,1
38979,1
38980,1
38981,0
38982,0
38984,1
38986,0
38987,1
38988,1
38989,0
38990,0
38992,1
38994,0
38995,1
38997,0
38998,0
39000,0
39001,0
39002,0
39003,1
39004,1
39005,0
39006,1
39007,0
39008,1
39012,1
39013,0
39014,1
39015,0
39016,1
39017,1
39018,1
39019,1
39020,0
39022,0
39024,1
39025,1
39026,1
39027,0
39028,0
39029,0
39030,0
39031,1
39032,1
39033,0
39034,1
39035,1
39036,1
39039,1
39040,0
39041,1
39042,1
39043,1
39044,1
39045,0
39046,0
39047,1
39049,1
39050,0
39051,0
39053,0
39055,0
39056,1
39057,0
39058,1
39059,1
39060,0
39061,1
39063,0
39064,1
39065,1
39066,1
39067,1
39068,0
39069,1
39071,0
39072,1
39073,1
39074,0
39075,1
39076,0
39077,0
39078,1
39079,1
39080,1
39081,1
39083,1
39084,0
39085,1
39086,0
39087,0
39088,0
39089,0
39090,0
39092,1
39093,0
39096,0
39097,1
39098,1
39099,1
39100,0
39101,1
39102,1
39103,0
39104,1
39105,0
39106,0
39107,1
39108,1
39109,1
39110,1
39111,1
39112,0
39113,0
39114,0
39115,0
39116,0
39119,1
39120,0
39121,0
39122,0
39123,1
39124,0
39125,0
39126,1
39127,0
39128,0
39129,0
39130,1
39131,1
39132,1
39133,1
39134,0
39135,0
39136,1
39138,0
39139,1
39140,0
39141,1
39142,1
39143,1
39144,1
39146,1
39147,0
39148,1
39149,1
39150,0
39151,0
39152,1
39153,0
39154,1
39155,1
39156,1
39157,1
39158,1
39159,1
39160,1
39161,0
39162,1
39163,1
39164,1
39165,0
39167,1
39168,1
39169,1
39171,0
39172,1
39173,0
39175,1
39176,0
39177,0
39178,1
39179,0
39180,0
39181,1
39183,1
39184,0
39185,1
39186,1
39187,1
39188,1
39189,0
39191,1
39192,1
39193,1
39194,1
39195,0
39196,0
39197,0
39198,0
39199,1
39200,0
39201,1
39202,1
39203,1
39205,0
39206,1
39207,0
39208,1
39209,1
39211,0
39212,1
39213,1
39214,1
39215,0
39216,1
39217,1
39218,1
39219,0
39220,1
39221,1
39222,0
39223,1
39226,1
39228,0
39229,0
39230,1
39231,1
39232,1
39233,0
39234,1
39235,0
39237,0
39238,1
39239,1
39241,1
39242,1
39243,1
39244,0
39245,1
39246,1
39247,0
39248,0
39249,1
39250,0
39252,1
39253,0
39254,0
39256,0
39257,1
39258,1
39259,0
39260,0
39261,0
39262,0
39263,1
39264,0
39265,1
39266,0
39267,0
39269,1
39270,0
39271,0
39273,1
39274,1
39275,1
39276,0
39277,0
39278,1
39279,0
39280,1
39281,1
39282,1
39283,1
39284,0
39285,0
39286,1
39288,1
39289,0
39290,0
39291,1
39292,1
39293,1
39294,0
39295,1
39296,1
39297,0
39298,1
39299,1
39300,0
39301,1
39302,0
39303,1
39304,1
39305,0
39306,0
39307,1
39308,1
39309,0
39310,0
39311,0
39312,1
39313,1
39314,0
39315,1
39316,1
39317,1
39318,1
39319,1
39320,1
39321,0
39322,1
39323,1
39324,1
39325,1
39326,0
39327,0
39328,1
39329,1
39330,0
39331,1
39332,1
39333,1
39334,1
39335,1
39336,0
39337,1
39338,0
39341,0
39343,1
39344,1
39346,0
39347,1
39348,1
39349,0
39350,0
39352,1
39353,1
39354,0
39355,1
39356,1
39357,1
39358,1
39360,0
39361,0
39362,1
39363,1
39364,1
39366,1
39367,1
39368,1
39369,1
39370,1
39371,1
39372,1
39373,0
39374,0
39375,1
39377,1
39378,1
39380,0
39381,0
39382,1
39383,1
39384,1
39385,1
39386,1
39387,0
39388,1
39390,0
39392,1
39395,0
39396,0
39397,0
39398,1
39399,1
39401,1
39402,1
39403,1
39404,0
39405,0
39406,1
39407,1
39408,1
39409,0
39410,0
39411,0
39412,0
39413,0
39414,0
39415,0
39416,1
39417,1
39418,0
39419,1
39420,0
39421,1
39422,1
39423,1
39424,1
39425,1
39426,1
39427,0
39428,0
39429,0
39430,0
39431,1
39432,0
39433,1
39434,0
39435,1
39436,1
39437,1
39438,0
39439,1
39441,1
39442,1
39443,1
39444,1
39445,1
39446,0
39447,1
39448,1
39449,1
39450,1
39451,1
39452,0
39453,1
39454,1
39455,1
39457,1
39458,1
39459,1
39460,0
39461,1
39462,0
39464,1
39465,1
39466,1
39467,1
39468,1
39469,0
39470,0
39471,1
39473,1
39474,0
39476,1
39478,0
39480,0
39481,1
39482,1
39483,0
39484,0
39485,1
39486,1
39489,1
39490,1
39491,1
39492,1
39493,1
39494,1
39495,0
39497,0
39498,1
39499,0
39500,1
39501,0
39502,1
39503,1
39504,0
39505,0
39506,1
39507,1
39508,0
39510,1
39511,0
39513,1
39514,1
39515,1
39517,1
39518,1
39520,1
39521,0
39522,1
39523,0
39524,1
39525,1
39527,0
39528,1
39530,1
39531,1
39532,1
39533,1
39534,1
39535,1
39536,0
39537,1
39539,1
39540,1
39542,1
39543,1
39545,0
39546,1
39547,1
39549,1
39550,0
39551,1
39552,1
39553,1
39554,1
39555,0
39556,1
39557,0
39558,1
39559,1
39560,0
39561,0
39562,0
39563,0
39564,0
39566,0
39568,0
39569,0
39570,0
39572,1
39573,1
39574,1
39575,1
39576,1
39577,1
39578,1
39579,0
39581,1
39582,0
39583,0
39584,1
39585,0
39586,0
39587,0
39588,1
39589,1
39590,1
39591,1
39592,0
39593,0
39594,1
39596,0
39597,1
39598,1
39599,0
39600,0
39601,1
39602,1
39603,1
39604,1
39605,0
39607,1
39608,1
39609,1
39610,0
39611,1
39612,1
39613,0
39614,1
39615,0
39616,1
39617,1
39618,1
39619,1
39620,0
39621,0
39622,0
39623,1
39624,1
39625,1
39626,1
39627,1
39628,1
39629,1
39630,1
39632,1
39634,1
39635,0
39636,0
39637,1
39638,0
39639,0
39640,1
39641,0
39642,0
39643,0
39644,1
39645,0
39646,1
39647,1
39648,0
39649,1
39651,1
39652,1
39653,0
39654,0
39655,1
39656,0
39657,1
39658,1
39660,1
39661,0
39662,1
39663,0
39664,1
39665,0
39666,0
39667,0
39668,0
39669,0
39670,0
39671,1
39672,1
39673,1
39674,0
39675,1
39676,1
39677,1
39679,0
39680,1
39681,0
39682,1
39683,1
39684,1
39686,1
39687,0
39688,0
39690,1
39691,1
39692,0
39693,1
39694,1
39695,1
39696,0
39697,1
39698,1
39699,1
39700,0
39702,0
39704,0
39705,0
39706,0
39707,1
39708,0
39709,0
39710,0
39711,0
39712,1
39713,0
39714,1
39715,0
39716,1
39717,0
39718,1
39720,0
39722,0
39723,0
39724,0
39725,1
39728,0
39729,1
39730,1
39731,0
39732,0
39735,0
39736,0
39737,1
39738,0
39739,0
39740,0
39741,0
39742,1
39743,1
39744,0
39747,1
39748,1
39749,1
39750,1
39751,1
39754,1
39756,0
39757,1
39759,1
39760,0
39761,1
39762,1
39763,1
39764,0
39765,1
39766,1
39767,0
39768,0
39769,0
39770,0
39771,0
39772,1
39773,0
39775,0
39776,1
39777,0
39778,1
39779,1
39780,1
39781,0
39782,0
39783,1
39784,1
39786,1
39787,0
39788,1
39789,1
39790,0
39791,0
39794,0
39795,0
39797,1
39798,1
39799,0
39800,1
39801,0
39802,1
39804,1
39805,0
39806,1
39807,1
39808,1
39809,0
39810,0
39812,0
39813,0
39814,1
39815,0
39816,1
39818,1
39819,0
39820,0
39821,1
39822,0
39824,1
39825,1
39827,1
39828,1
39830,1
39831,0
39832,1
39833,0
39834,0
39835,1
39836,0
39837,0
39838,1
39839,1
39840,1
39841,1
39842,0
39843,0
39845,1
39847,1
39848,0
39849,1
39850,1
39852,1
39853,1
39854,1
39855,0
39856,1
39857,0
39858,0
39859,1
39860,0
39861,0
39862,1
39863,0
39865,0
39866,0
39868,1
39869,1
39873,0
39874,1
39875,1
39876,0
39877,0
39878,0
39879,1
39880,0
39883,1
39884,1
39886,1
39887,1
39888,1
39890,1
39891,1
39892,0
39893,1
39895,0
39896,1
39897,0
39898,1
39899,1
39900,0
39902,1
39903,0
39904,1
39905,0
39908,1
39909,0
39910,1
39912,1
39913,1
39914,0
39915,0
39917,0
39918,1
39919,0
39920,1
39921,0
39922,0
39924,1
39925,1
39926,0
39927,1
39928,1
39929,1
39930,1
39931,0
39932,1
39933,1
39934,0
39935,1
39936,0
39938,0
39940,0
39941,1
39942,0
39943,1
39945,0
39946,1
39947,1
39948,0
39949,0
39950,1
39951,1
39952,1
39953,0
39955,1
39956,1
39957,0
39958,0
39960,1
39961,1
39963,1
39964,0
39965,0
39966,1
39967,1
39968,0
39969,0
39970,0
39971,1
39972,1
39973,0
39974,0
39975,0
39976,0
39977,0
39978,1
39979,0
39981,0
39982,1
39983,1
39984,1
39986,0
39987,1
39988,0
39989,1
39990,0
39991,1
39992,1
39993,0
39994,1
39995,1
39996,0
39997,1
39998,1
39999,0
40000,0
40001,1
40003,1
40004,1
40005,1
40006,0
40007,1
40008,1
40010,1
40011,1
40012,0
40013,0
40014,1
40015,1
40016,1
40017,0
40018,1
40019,0
40020,1
40021,1
40022,1
40023,0
40024,1
40026,0
40027,1
40028,1
40029,1
40030,1
40031,1
40032,1
40033,0
40034,1
40035,1
40036,1
40037,1
40038,0
40039,0
40040,1
40041,0
40042,1
40044,1
40046,0
40047,1
40049,1
40050,0
40051,0
40052,1
40054,1
40055,0
40056,0
40057,1
40058,0
40059,0
40060,1
40061,1
40062,1
40063,0
40064,0
40065,1
40067,1
40068,1
40069,1
40070,1
40071,0
40072,1
40073,1
40074,1
40075,1
40076,1
40077,0
40078,1
40079,1
40082,1
40084,1
40085,1
40087,0
40089,1
40090,1
40091,1
40092,1
40093,1
40094,1
40095,1
40096,1
40097,0
40098,0
40099,1
40100,0
40101,1
40102,1
40103,1
40104,1
40105,0
40106,0
40107,0
40108,1
40109,1
40110,0
40111,1
40113,1
40114,1
40115,1
40117,1
40118,1
40119,1
40120,1
40122,1
40123,0
40124,0
40125,0
40126,0
40127,0
40128,1
40129,1
40130,1
40131,1
40132,0
40134,0
40135,0
40136,1
40137,1
40138,1
40139,1
40140,1
40141,1
40143,1
40144,1
40145,1
40146,0
40147,0
40149,1
40150,1
40152,0
40153,1
40154,0
40155,0
40156,1
40158,1
40159,0
40160,1
40161,1
40162,1
40163,1
40164,1
40165,0
40166,1
40167,1
40168,0
40169,0
40170,1
40171,1
40172,0
40173,0
40174,1
40175,1
40176,0
40177,1
40178,1
40179,1
40182,0
40183,1
40185,1
40186,1
40187,1
40188,1
40189,0
40190,0
40191,1
40192,1
40193,1
40194,1
40196,0
40197,0
40198,1
40199,0
40200,0
40201,1
40202,1
40203,0
40206,0
40207,1
40208,1
40209,1
40210,0
40211,1
40212,1
40213,1
40214,1
40215,1
40216,0
40217,0
40218,0
40220,0
40221,1
40222,1
40223,1
40224,1
40225,1
40226,0
40227,0
40228,0
40230,0
40231,1
40232,1
40233,0
40234,0
40235,1
40237,1
40238,0
40239,1
40240,0
40241,0
40243,0
40244,0
40245,1
40246,0
40247,1
40248,1
40250,0
40251,1
40252,0
40253,1
40254,0
40255,0
40256,1
40257,1
40258,1
40259,0
40260,0
40261,0
40262,1
40263,1
40264,1
40265,1
40266,1
40268,0
40269,1
40270,1
40271,0
40272,1
40273,1
40274,1
40275,1
40276,0
40277,1
40279,0
40280,0
40281,1
40282,1
40283,0
40284,1
40285,0
40286,1
40289,0
40290,0
40291,1
40292,0
40293,1
40294,0
40295,1
40296,1
40297,0
40299,1
40300,1
40301,1
40302,1
40303,0
40305,0
40306,0
40307,1
40308,1
40309,1
40310,1
40311,1
40312,1
40313,1
40314,0
40316,0
40317,0
40318,1
40320,1
40321,1
40322,1
40323,1
40324,0
40325,1
40327,0
40329,0
40331,0
40332,1
40333,1
40334,1
40336,1
40337,0
40338,0
40339,1
40340,1
40341,1
40342,1
40344,1
40345,0
40346,0
40347,1
40348,1
40350,0
40351,0
40352,0
40353,1
40354,1
40355,1
40356,0
40357,0
40359,0
40360,0
40361,1
40362,1
40363,1
40364,1
40365,1
40366,0
40367,1
40368,1
40369,1
40370,1
40371,0
40372,1
40374,1
40375,0
40376,1
40378,1
40379,1
40380,1
40381,0
40382,1
40383,1
40384,1
40385,0
40387,1
40388,0
40389,1
40390,0
40391,1
40392,0
40393,0
40396,1
40397,0
40398,1
40399,1
40400,0
40401,1
40402,1
40403,1
40404,0
40405,1
40406,0
40407,1
40408,1
40409,1
40410,0
40411,1
40412,1
40413,0
40414,1
40415,1
40417,0
40418,1
40419,1
40420,1
40421,1
40422,1
40423,1
40425,1
40426,1
40427,1
40428,1
40429,1
40430,1
40431,1
40432,1
40433,0
40434,1
40435,0
40436,1
40437,1
40438,0
40439,0
40441,0
40442,1
40444,1
40445,1
40446,1
40447,1
40448,1
40449,1
40450,1
40451,1
40452,0
40453,0
40454,0
40455,0
40456,1
40457,1
40458,0
40459,0
40460,0
40461,1
40462,0
40463,0
40464,1
40465,0
40467,1
40469,1
40470,1
40471,0
40473,1
40475,1
40476,1
40477,0
40478,0
40479,1
40480,1
40481,0
40482,1
40483,0
40484,1
40485,1
40486,1
40487,1
40489,0
40490,1
40491,1
40492,1
40494,0
40495,1
40496,1
40497,1
40499,0
40501,0
40502,0
40504,0
40507,1
40508,1
40510,1
40511,0
40512,1
40513,0
40514,1
40518,1
40520,1
40521,0
40522,1
40523,1
40524,0
40525,0
40526,0
40527,1
40528,1
40529,1
40530,0
40531,1
40532,1
40533,1
40534,1
40535,1
40537,1
40538,0
40539,0
40540,1
40541,1
40542,1
40543,1
40544,0
40545,0
40547,1
40548,1
40549,1
40550,0
40551,1
40553,1
40554,0
40555,1
40556,1
40557,1
40558,1
40559,1
40560,0
40561,0
40562,0
40563,0
40565,0
40566,0
40567,1
40568,1
40569,1
40570,1
40571,1
40572,0
40573,1
40574,0
40575,0
40576,0
40577,0
40578,0
40580,1
40583,0
40585,1
40586,0
40587,1
40588,1
40590,1
40591,1
40592,0
40593,1
40594,0
40595,1
40596,0
40597,1
40598,1
40599,1
40600,0
40601,1
40602,0
40603,0
40604,0
40605,1
40606,0
40607,1
40608,0
40609,0
40610,1
40611,0
40612,0
40613,1
40614,1
40615,1
40616,0
40617,1
40618,1
40619,1
40620,0
40621,0
40622,0
40623,0
40624,0
40627,1
40628,1
40629,0
40630,1
40631,0
40632,1
40633,1
40634,1
40635,0
40636,1
40637,0
40638,1
40639,0
40640,0
40641,1
40642,0
40643,1
40644,1
40645,0
40647,1
40648,1
40649,1
40650,0
40651,0
40652,0
40654,1
40655,0
40656,1
40657,1
40658,0
40659,0
40662,0
40663,0
40664,0
40665,0
40667,1
40669,0
40670,0
40671,1
40672,0
40673,1
40675,0
40676,0
40678,1
40679,1
40680,0
40681,1
40682,0
40683,0
40684,1
40685,1
40686,1
40687,0
40688,0
40689,0
40690,1
40691,0
40693,1
40694,0
40695,0
40696,0
40699,0
40700,1
40701,0
40702,0
40703,0
40704,1
40705,1
40707,0
40708,0
40709,1
40710,1
40711,0
40712,1
40713,1
40714,1
40715,1
40716,1
40717,1
40718,1
40719,0
40720,1
40721,1
40722,1
40723,1
40724,0
40725,0
40726,0
40727,1
40728,0
40729,1
40730,1
40731,0
40732,0
40733,0
40736,1
40737,1
40738,1
40739,1
40740,0
40741,0
40742,1
40744,0
40745,0
40746,1
40747,1
40748,0
40749,0
40752,0
40753,0
40754,0
40755,0
40756,0
40757,0
40758,1
40759,1
40760,0
40761,1
40764,1
40765,0
40767,0
40768,1
40769,1
40770,1
40771,1
40772,0
40773,1
40774,1
40775,0
40776,1
40777,0
40779,1
40780,0
40781,1
40783,1
40784,0
40785,1
40786,0
40787,1
40788,1
40789,1
40791,1
40792,1
40793,1
40794,1
40795,0
40796,0
40798,0
40799,1
40800,1
40801,1
40802,1
40803,1
40804,0
40805,1
40806,0
40807,0
40808,0
40809,1
40810,0
40811,0
40812,1
40814,1
40815,1
40816,0
40817,1
40818,1
40819,0
40820,1
40821,0
40822,1
40823,1
40824,0
40825,1
40826,0
40827,0
40828,0
40830,0
40833,1
40834,0
40835,1
40836,0
40837,1
40838,0
40839,1
40841,1
40844,1
40845,1
40847,1
40848,0
40849,0
40850,1
40851,0
40852,1
40853,0
40854,1
40855,1
40856,1
40857,1
40858,1
40859,1
40860,0
40861,0
40862,1
40863,1
40864,0
40865,1
40866,1
40867,1
40868,0
40869,0
40870,0
40871,0
40873,0
40875,0
40876,1
40877,0
40879,1
40880,1
40882,0
40883,1
40884,1
40885,0
40886,1
40887,0
40888,1
40889,0
40890,1
40891,0
40893,1
40894,0
40895,1
40896,0
40897,1
40898,1
40900,1
40901,0
40902,1
40904,1
40905,1
40906,0
40907,0
40908,1
40909,1
40910,1
40911,1
40912,0
40913,1
40914,1
40915,0
40916,0
40917,0
40918,1
40919,1
40920,1
40921,1
40922,1
40923,1
40924,0
40925,1
40926,0
40927,1
40928,1
40929,1
40931,1
40932,1
40933,1
40934,0
40935,0
40936,0
40937,0
40938,1
40939,1
40940,1
40941,1
40943,0
40944,1
40946,1
40947,1
40948,1
40949,1
40950,1
40951,0
40952,1
40953,1
40954,0
40955,1
40956,1
40957,0
40958,0
40959,1
40960,1
40961,1
40962,1
40964,1
40965,0
40966,1
40967,0
40969,1
